SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,anomaly_score,anomaly_label,anomaly_rank
693860557058688,46.17439900052253,2.1375390122879345,2.2287284636712554,-2.1335580801225205,-25.25144758661561,11.8260975,12.164438,11.315846,0.8485918,24.463007,0.3868886147490955,1,657
267868520579200,45.636438276588315,1.519032571168076,4.114378715408255,23.69744128551315,-0.8828631796580043,12.090559,12.475615,11.537962,0.9376526,12.925644,0.3868257987796099,1,658
595527281077248,46.34880929903026,1.6690796044907374,0.16046713294028356,3.1318694998434706,-4.175043458120488,14.435899,14.94192,13.772124,1.169796,-0.628013,0.3867779164919064,1,659
1095701992437120,46.37067236371623,3.110241315857246,2.2633658639488297,9.704045900819244,-16.753120593666388,13.494789,13.873768,12.947058,0.9267101,13.785167,0.3867236448513634,1,660
788972608077312,46.83164106701886,2.4070951244709877,0.5609860708796615,9.730779433347145,-11.460847931292728,14.260185,14.656934,13.683241,0.9736929,68.95323,0.3865699210235887,1,661
978775802688384,45.80027437570435,2.7972929203112793,1.9472770281076488,-5.992336419039363,6.053420857447762,13.678315,14.053688,13.113,0.94068813,-14.38117,0.3865079383229246,1,662
220280282950528,45.50631637730239,1.0895756921444115,2.7890791084870976,15.482509598753353,-8.825898977296617,12.06555,12.38329,11.581799,0.80149174,23.6582,0.3864846434945004,1,663
832884353697152,46.84133150082518,2.6925233059227374,0.7658422644804949,5.483709631573905,2.276060247332206,14.051115,14.356736,13.579109,0.777627,16.433893,0.3863757929268814,1,664
451731775975040,45.10792868096564,1.6481608720158416,3.7339049967901046,-9.02409469727401,-23.476786095146227,12.68376,13.130913,12.076665,1.0542479,-9.400421,0.3861406627952276,1,665
1399785676937472,44.25611251730402,2.7463814083525855,0.609241039803436,-0.07208857944428179,-4.128310417161549,14.554608,14.984065,13.949487,1.0345783,16.853048,0.38596887144680175,1,666
1414216767178880,42.91581215118619,1.9802771776367243,1.4957309296666699,1.9213674783284747,-6.414729408921617,14.204269,14.540156,13.698586,0.8415699,5.2309475,0.38596403092035425,1,667
710048289096192,47.00655353220657,1.9798924860236033,4.299502472043148,2.7049053527509326,0.16324006267997102,13.766586,14.418472,12.992831,1.4256411,21.60413,0.385961148171839,1,668
1446618000437120,43.340530764211756,2.2740051168944744,0.5019400511063697,7.911726966961332,-7.752795265544179,13.951904,14.226995,13.5156355,0.71136,20.306755,0.38590545062142123,1,669
1241524722185472,43.75965400104881,2.0079202612167446,0.3587506680605647,3.359949524869924,-0.48773158832930036,12.8906,13.4025,12.217186,1.1853142,38.136627,0.3858926196917461,1,670
1307701578178176,44.493800493206116,2.24320348446789,1.1503211495465369,4.386611795878109,1.9318652019137792,12.707096,13.068075,12.158687,0.90938854,72.9695,0.38584150593836886,1,671
1294022106687744,44.35639347240709,2.185416474227578,3.1534787798422146,20.456979276456266,-22.102184047020767,12.158537,12.537058,11.607716,0.92934227,-19.584,0.38581548030429086,1,672
939227743820544,45.20593614521208,2.435696506032298,1.6860307352831898,14.069828867448997,-6.442285630824487,12.086464,12.58018,11.430884,1.1492958,48.92792,0.38577690846460433,1,673
1112469544754304,46.31357187984664,3.3203269184492674,1.4353622943881446,5.957733985307469,-5.443788322770234,13.871383,14.239377,13.338384,0.90099335,22.228872,0.38574072571265045,1,674
378511173542144,43.92873945852731,1.2224002188166154,2.1331213498945494,30.81985228856808,4.028397244633173,12.323927,12.698234,11.767738,0.93049526,28.830215,0.3857328616579921,1,675
626279246899584,46.757920156973306,1.9001942878652531,1.5152680096182671,2.2391318686247437,-12.99539688165732,12.506372,12.848831,11.994306,0.85452557,-35.901066,0.38564861926475286,1,676
1210532238159360,43.376817861240944,1.820656866083758,1.4946097159127516,6.686998987162778,-8.64728865228826,14.538594,14.945169,13.958598,0.9865713,-30.292618,0.38556197408283016,1,677
1017494932301056,46.28438195383221,2.8504070184925836,2.0634759969175267,12.293520453836585,-9.447039549530917,12.362099,12.68897,11.868311,0.8206587,-6.1813774,0.385509659115376,1,678
